DateCreateIndicHopTension,ValeurIndicHopTension
2023-03-14,1339.2822299651568
2023-03-15,1321.4160839160838
2023-03-16,1312.5331010452962
2023-03-17,1265.7027972027972
2023-03-18,1168.458041958042
2023-03-19,1174.6724738675955
2023-03-20,1294.6748251748252
2023-03-21,1334.63986013986
2023-03-22,1339.7832167832169
2023-03-23,1351.2648083623694
2023-03-24,1322.219512195122
2023-03-25,1204.4965034965037
2023-03-26,1188.3127272727272
2023-03-27,1275.3240418118469
2023-03-28,1306.2657342657342
2023-03-29,1297.644599303136
2023-03-30,1295.6503496503497
2023-03-31,1241.362369337979
2023-04-01,1118.567944250871
2023-04-02,1118.5839160839162
2023-04-03,1238.9405594405594
2023-04-04,1281.574912891986
2023-04-05,1301.8432055749129
2023-04-06,1327.6153846153843
2023-04-07,1284.1328671328672
2023-04-08,1164.555944055944
2023-04-09,1156.1393728222995
2023-04-10,1165.7526132404182
2023-04-11,1300.2648083623694
2023-04-12,1333.348432055749
2023-04-13,1337.9195804195804
2023-04-14,1305.1118881118882
2023-04-15,1201.212543554007
2023-04-16,1189.3216783216783
2023-04-17,1257.6118881118882
2023-04-18,1283.5296167247386
2023-04-19,1311.7560975609756
2023-04-20,1325.9651567944252
2023-04-21,1321.020979020979
2023-04-22,1244.571428571429
2023-04-23,1227.8257839721257
2023-04-24,1289.9651567944252
2023-04-25,1304.369337979094
2023-04-26,1321.6062717770037
2023-04-27,1333.644599303136
2023-04-28,1305.1811846689895
2023-04-29,1210.993031358885
2023-04-30,1195.7073170731708
2023-05-01,1197.006968641115
2023-05-02,1292.7282229965156
2023-05-03,1341.006968641115
2023-05-04,1345.3240418118469
2023-05-05,1297.428571428571
2023-05-06,1204.1777003484322
2023-05-07,1195.763888888889
2023-05-08,1197.808362369338
2023-05-09,1310.86013986014
2023-05-10,1357.226480836237
2023-05-11,1359.205574912892
2023-05-12,1310.6041666666667
2023-05-13,1213.0418118466898
2023-05-14,1218.1254355400697
2023-05-15,1327.1951219512196
2023-05-16,1360.1933701657458
